Niveau_alerte,date,region_id,hospit_pct,first_dose,second_dose,CONNECT_lag,Faibles_revenues_65_ans,Immigration_2011_2016
1,2021-07-08,8,0.000681584274488,0.716672232938242,0.345392831096601,0.7,0.015,0.0039
1,2021-07-08,9,0,0.707084026892064,0.439190211634493,0.7,0.013,0.0026
1,2021-07-08,10,0,0.675801011804384,0.553681843732434,0.7,0.011,0.0039
1,2021-07-08,11,0,0.811207937017639,0.525749908649002,0.7,0.011,0.0022
1,2021-07-08,12,0.000238048761908,0.749482243942849,0.390278564661185,0.7,0.03,0.0041
1,2021-07-08,13,0.000472821063233,0.712520065343871,0.370542774939538,0.7,0.085,0.0358
1,2021-07-08,14,0.000202103493157,0.759812124592761,0.408738146630126,0.7,0.04,0.0054
1,2021-07-08,15,0.000678656260604,0.778081099423142,0.401172378690193,0.7,0.042,0.0061
1,2021-07-08,16,0.000591078119101,0.783850859168988,0.390878482466037,0.7,0.05,0.0167
1,2021-07-09,1,0,0.754530486105834,0.39408263039238,0.7,0.014,0.0031
1,2021-07-09,2,0.000723672784114,0.760247206623053,0.410640884617611,0.7,0.017,0.0022
1,2021-07-09,3,0.000410960592989,0.782127871758377,0.414253757207221,0.7,0.084,0.0174
1,2021-07-09,4,0,0.735162071223631,0.396958964506176,0.7,0.021,0.0053
1,2021-07-09,5,0.00105794356929,0.753869428604678,0.402173016091322,0.7,0.021,0.0113
1,2021-07-09,6,0.002780575517342,0.714487931272412,0.37641577636758,0.7,0.145,0.0714
1,2021-07-09,7,0.002352301596429,0.725504699375856,0.384460172920304,0.7,0.06,0.0201
1,2021-07-09,8,0.000681584274488,0.716944866648037,0.348569013815713,0.7,0.015,0.0039
1,2021-07-09,9,0,0.707808210294213,0.449707084026892,0.7,0.013,0.0026
1,2021-07-09,10,0,0.67615233277122,0.554243957279371,0.7,0.011,0.0039
1,2021-07-09,11,0,0.812082692030871,0.548615340323992,0.7,0.011,0.0022
1,2021-07-09,12,0.000238048761908,0.7503368389981,0.402978466108998,0.7,0.03,0.0041
1,2021-07-09,13,0.000472821063233,0.713723394949798,0.383228564066072,0.7,0.085,0.0358
1,2021-07-09,14,0.000202103493157,0.760497255434563,0.420852230009943,0.7,0.04,0.0054
1,2021-07-09,15,0.000678656260604,0.778690193417034,0.414063454360367,0.7,0.042,0.0061
1,2021-07-09,16,0.000591078119101,0.784535032091848,0.404145230849254,0.7,0.05,0.0167
1,2021-07-10,1,0,0.754996580287256,0.403926336854371,0.7,0.014,0.0031
1,2021-07-10,2,0.000723672784114,0.760967261043247,0.422096624790135,0.7,0.017,0.0022
1,2021-07-10,3,0.000410960592989,0.782621024469964,0.423871604951801,0.7,0.084,0.0174
1,2021-07-10,4,0,0.735854288304481,0.4045949841793,0.7,0.021,0.0053
1,2021-07-10,5,0.00105794356929,0.75458248257038,0.41260645557166,0.7,0.021,0.0113
1,2021-07-10,6,0.002729083378132,0.715638265662364,0.386117925237533,0.7,0.145,0.0714
1,2021-07-10,7,0.002352301596429,0.726291413576439,0.395581332134531,0.7,0.06,0.0201
1,2021-07-10,8,0.000681584274488,0.7181240074429,0.36472256112107,0.7,0.015,0.0039
1,2021-07-10,9,0,0.708121662811561,0.459964547439417,0.7,0.013,0.0026
1,2021-07-10,10,0,0.676433389544688,0.55473580663294,0.7,0.011,0.0039
1,2021-07-10,11,0,0.812138056272215,0.549423658247611,0.7,0.011,0.0022
1,2021-07-10,12,0.000238048761908,0.751022419432397,0.413416904318681,0.7,0.03,0.0041
1,2021-07-10,13,0.000472821063233,0.714517734336029,0.393450955453164,0.7,0.085,0.0358
1,2021-07-10,14,0,0.761083355564718,0.429170809788276,0.7,0.04,0.0054
1,2021-07-10,15,0.000678656260604,0.779238208347472,0.423452663725823,0.7,0.042,0.0061
1,2021-07-10,16,0.000591078119101,0.785142364859224,0.413239706559268,0.7,0.05,0.0167
1,2021-07-11,1,0,0.755381614611039,0.413121564455252,0.7,0.014,0.0031
1,2021-07-11,2,0.000723672784114,0.761350807618827,0.436968100503676,0.7,0.017,0.0022
1,2021-07-11,3,0.000410960592989,0.783027875457022,0.433455205980299,0.7,0.084,0.0174
1,2021-07-11,4,0,0.736107970132406,0.407831885642592,0.7,0.021,0.0053
1,2021-07-11,5,0.00105794356929,0.754849084349841,0.420452165081515,0.7,0.021,0.0113
1,2021-07-11,6,0.002780575517342,0.716590355316357,0.394125467806085,0.7,0.145,0.0714
1,2021-07-11,7,0.002352301596429,0.726850738622701,0.405481908187055,0.7,0.06,0.0201
1,2021-07-11,8,0.000681584274488,0.718192165870349,0.36578583258927,0.7,0.015,0.0039
1,2021-07-11,9,0,0.708240558594003,0.463444951252729,0.7,0.013,0.0026
1,2021-07-11,10,0,0.676433389544688,0.555016863406408,0.7,0.011,0.0039
1,2021-07-11,11,0,0.812138056272215,0.54978906224048,0.7,0.011,0.0022
1,2021-07-11,12,0.000238048761908,0.751553268171452,0.421996181697859,0.7,0.03,0.0041
1,2021-07-11,13,0.000472821063233,0.715416094356171,0.400834056355543,0.7,0.085,0.0358
1,2021-07-11,14,0,0.761691687079119,0.437913806902239,0.7,0.04,0.0054
1,2021-07-11,15,0.000508992195453,0.779628435697319,0.428707159823549,0.7,0.042,0.0061
1,2021-07-11,16,0.000591078119101,0.785714971787102,0.42026467000478,0.7,0.05,0.0167
1,2021-07-12,1,0,0.755974364820022,0.423558021126225,0.7,0.014,0.0031
1,2021-07-12,2,0.000723672784114,0.761897180570833,0.450294534823134,0.7,0.017,0.0022
1,2021-07-12,3,0.000410960592989,0.783627877922786,0.444847033617946,0.7,0.084,0.0174
1,2021-07-12,4,0,0.736615333788256,0.414726525089919,0.7,0.021,0.0053
1,2021-07-12,5,0.00105794356929,0.755181278630598,0.430722681252182,0.7,0.021,0.0113
1,2021-07-12,6,0.002471622682081,0.71772369730037,0.404812661299126,0.7,0.145,0.0714
1,2021-07-12,7,0.002352301596429,0.727606088801999,0.416893184598175,0.7,0.06,0.0201
1,2021-07-12,8,0.000681584274488,0.718205797555839,0.367026315968838,0.7,0.015,0.0039
1,2021-07-12,9,0,0.708716141723773,0.469595105817246,0.7,0.013,0.0026
1,2021-07-12,10,0,0.676433389544688,0.555157391793142,0.7,0.011,0.0039
1,2021-07-12,11,0,0.81316783116121,0.568922944048898,0.7,0.011,0.0022
1,2021-07-12,12,0.000238048761908,0.752229326655272,0.432294171138016,0.7,0.03,0.0041
1,2021-07-12,13,0.000945642126465,0.716664341963106,0.410340123831836,0.7,0.085,0.0358
1,2021-07-12,14,0,0.762425322759279,0.448940573488872,0.7,0.04,0.0054
1,2021-07-12,15,0.000508992195453,0.780095011876485,0.434015948422124,0.7,0.042,0.0061
1,2021-07-12,16,0.000664962883988,0.786029720885524,0.431034113334796,0.7,0.05,0.0167
1,2021-07-13,1,0,0.756430326519239,0.43343212503483,0.7,0.014,0.0031
1,2021-07-13,2,0.000723672784114,0.762458026978521,0.462365396862155,0.7,0.017,0.0022
1,2021-07-13,3,0.000410960592989,0.784310072507147,0.456285436789466,0.7,0.084,0.0174
1,2021-07-13,4,0,0.737254454672564,0.425180576231389,0.7,0.021,0.0053
1,2021-07-13,5,0.00105794356929,0.75598319985612,0.442167514784761,0.7,0.021,0.0113
1,2021-07-13,6,0.002368638403661,0.718830263371994,0.415394295906787,0.7,0.145,0.0714
1,2021-07-13,7,0.001829567908333,0.728183709527344,0.427549110829997,0.7,0.06,0.0201
1,2021-07-13,8,0.000681584274488,0.718553405535827,0.370257025429909,0.7,0.015,0.0039
1,2021-07-13,9,0,0.709397090295942,0.47212434337102,0.7,0.013,0.0026
1,2021-07-13,10,0,0.676714446318156,0.556000562113547,0.7,0.011,0.0039
1,2021-07-13,11,0,0.813666109333304,0.577526547153724,0.7,0.011,0.0022
1,2021-07-13,12,0.000238048761908,0.753043453420999,0.44197561428483,0.7,0.03,0.0041
1,2021-07-13,13,0.000945642126465,0.71764780977463,0.418638133491571,0.7,0.085,0.0358
1,2021-07-13,14,0,0.763191294998343,0.461135498265952,0.7,0.04,0.0054
1,2021-07-13,15,0.000508992195453,0.780909399389209,0.443187987784187,0.7,0.042,0.0061
1,2021-07-13,16,0.000517193354213,0.787262118763849,0.442155248145677,0.7,0.05,0.0167
1,2021-07-14,1,0,0.757129467791372,0.446533424525673,0.7,0.014,0.0031
1,2021-07-14,2,0.000723672784114,0.762939269379957,0.474704017831297,0.7,0.017,0.0022
1,2021-07-14,3,0.000684934321648,0.785134733430411,0.467947128549843,0.7,0.084,0.0174
1,2021-07-14,4,0,0.73815315696219,0.440183201543329,0.7,0.021,0.0053
1,2021-07-14,5,0.00105794356929,0.756696253821821,0.455584355130497,0.7,0.021,0.0113
1,2021-07-14,6,0.002368638403661,0.719914172902365,0.426419792754438,0.7,0.145,0.0714
1,2021-07-14,7,0.001829567908333,0.728902468348475,0.440149606381533,0.7,0.06,0.0201
1,2021-07-14,8,0.000681584274488,0.719064593741693,0.378163403013966,0.7,0.015,0.0039
1,2021-07-14,9,0,0.709980760500659,0.47766921031583,0.7,0.013,0.0026
1,2021-07-14,10,0,0.67685497470489,0.556070826306914,0.7,0.011,0.0039
1,2021-07-14,11,0,0.814563010043073,0.59319462745402,0.7,0.011,0.0022
1,2021-07-14,12,0.000238048761908,0.753590965573388,0.451035750163063,0.7,0.03,0.0041
1,2021-07-14,13,0.001182052658082,0.718638369902102,0.428002354648895,0.7,0.085,0.0358
1,2021-07-14,14,0,0.763985561726449,0.472881753288224,0.7,0.04,0.0054
1,2021-07-14,15,0.000339328130302,0.781638954869359,0.457074991516797,0.7,0.042,0.0061
1,2021-07-14,16,0.000517193354213,0.787921909714295,0.453959078184119,0.7,0.05,0.0167
1,2021-07-15,1,0,0.757803277857993,0.460511183727234,0.7,0.014,0.0031
1,2021-07-15,2,0.000723672784114,0.763525444335089,0.491970850460256,0.7,0.017,0.0022
1,2021-07-15,3,0.000684934321648,0.785859393942715,0.478462240255782,0.7,0.084,0.0174
1,2021-07-15,4,0,0.739128553757933,0.45308164425155,0.7,0.021,0.0053
1,2021-07-15,5,0.00105794356929,0.757299281656316,0.46723231382838,0.7,0.021,0.0113
1,2021-07-15,6,0.002471622682081,0.721170066177697,0.436605452811574,0.7,0.145,0.0714
1,2021-07-15,7,0.001829567908333,0.729597704153642,0.450860419650605,0.7,0.06,0.0201
1,2021-07-15,8,0.000681584274488,0.719882494871078,0.39719323595766,0.7,0.015,0.0039
1,2021-07-15,9,0,0.711148100910093,0.495179316457338,0.7,0.013,0.0026
1,2021-07-15,10,0,0.67685497470489,0.556773468240585,0.7,0.011,0.0039
1,2021-07-15,11,0,0.81548205644938,0.612273145021094,0.7,0.011,0.0022
1,2021-07-15,12,0.000238048761908,0.754331297222923,0.462450188296571,0.7,0.03,0.0041
1,2021-07-15,13,0.001182052658082,0.719728222452854,0.439231854900672,0.7,0.085,0.0358
1,2021-07-15,14,0,0.76477376534976,0.48456939829748,0.7,0.04,0.0054
1,2021-07-15,15,0.000339328130302,0.782758737699355,0.46693247370207,0.7,0.042,0.0061
1,2021-07-15,16,0.000591078119101,0.788732425585112,0.464678279874012,0.7,0.05,0.0167
1,2021-07-16,1,0,0.75842642551359,0.473359171162956,0.7,0.014,0.0031
1,2021-07-16,2,0.000723672784114,0.764202078388236,0.510601806287269,0.7,0.017,0.0022
1,2021-07-16,3,0.000547947457318,0.786551177607579,0.489643108122362,0.7,0.084,0.0174
1,2021-07-16,4,0.000196652579787,0.739940728912452,0.465386196168814,0.7,0.021,0.0053
1,2021-07-16,5,0.000846354855432,0.758010219734879,0.480744369095352,0.7,0.021,0.0113
1,2021-07-16,6,0.002265654125241,0.722437287723656,0.447437339215795,0.7,0.145,0.0714
1,2021-07-16,7,0.001568201064286,0.730196234226511,0.461884873132534,0.7,0.06,0.0201
1,2021-07-16,8,0.000681584274488,0.720448209818903,0.411261135383084,0.7,0.015,0.0039
1,2021-07-16,9,0,0.7117533885298,0.511046499059643,0.7,0.013,0.0026
1,2021-07-16,10,0,0.677206295671726,0.557405845980888,0.7,0.011,0.0039
1,2021-07-16,11,0,0.816622559821063,0.628450576341752,0.7,0.011,0.0022
1,2021-07-16,12,0.000238048761908,0.755135902038173,0.473721797172933,0.7,0.03,0.0041
1,2021-07-16,13,0.000945642126465,0.720725874896275,0.450875073582778,0.7,0.085,0.0358
1,2021-07-16,14,0,0.765525590344304,0.495753805608776,0.7,0.04,0.0054
1,2021-07-16,15,0.000339328130302,0.783856464200882,0.476050220563285,0.7,0.042,0.0061
1,2021-07-16,16,0.000591078119101,0.789466101300446,0.476344684249763,0.7,0.05,0.0167
1,2021-07-17,1,0,0.758892519695012,0.482483471388403,0.7,0.014,0.0031
1,2021-07-17,2,0.000723672784114,0.764310629305853,0.513065912117177,0.7,0.017,0.0022
1,2021-07-17,3,0.000547947457318,0.78702926176409,0.498315746503068,0.7,0.084,0.0174
1,2021-07-17,4,0.000196652579787,0.74051495444543,0.472318199606302,0.7,0.021,0.0053
1,2021-07-17,5,0.000846354855432,0.758972948382933,0.488437734731229,0.7,0.021,0.0113
1,2021-07-17,6,0.002162669846821,0.723426451717881,0.455815110265267,0.7,0.145,0.0714
1,2021-07-17,7,0.001568201064286,0.730865333347273,0.471665220436796,0.7,0.06,0.0201
1,2021-07-17,8,0.000681584274488,0.721034372294962,0.426296884478281,0.7,0.015,0.0039
1,2021-07-17,9,0,0.712131693292116,0.513802719470806,0.7,0.013,0.0026
1,2021-07-17,10,0,0.677206295671726,0.557616638560989,0.7,0.011,0.0039
1,2021-07-17,11,0,0.816711142607213,0.63508321245474,0.7,0.011,0.0022
1,2021-07-17,12,0.000238048761908,0.755528682495322,0.482558167214972,0.7,0.03,0.0041
1,2021-07-17,13,0.000945642126465,0.721508393755925,0.460773582541555,0.7,0.085,0.0358
1,2021-07-17,14,0,0.766077332880622,0.506186387925529,0.7,0.04,0.0054
1,2021-07-17,15,0.000339328130302,0.784289107567017,0.485191720393621,0.7,0.042,0.0061
1,2021-07-17,16,0.000591078119101,0.789974428482872,0.48425404833098,0.7,0.05,0.0167
1,2021-07-18,1,0,0.759282620259898,0.491091015021405,0.7,0.014,0.0031
1,2021-07-18,2,0.000723672784114,0.764422798587391,0.515215220285996,0.7,0.017,0.0022
1,2021-07-18,3,0.000547947457318,0.787401866035066,0.505733585206515,0.7,0.084,0.0174
1,2021-07-18,4,0.000196652579787,0.740638845570696,0.474729160234489,0.7,0.021,0.0053
1,2021-07-18,5,0.000846354855432,0.759173957661098,0.491844313024343,0.7,0.021,0.0113
1,2021-07-18,6,0.002265654125241,0.724230758932341,0.462806712927205,0.7,0.145,0.0714
1,2021-07-18,7,0.001568201064286,0.731330566329678,0.479911344366499,0.7,0.06,0.0201
1,2021-07-18,8,0.000681584274488,0.721320637690247,0.43189950721457,0.7,0.015,0.0039
1,2021-07-18,9,0,0.71218573682959,0.514310728723059,0.7,0.013,0.0026
1,2021-07-18,10,0,0.677206295671726,0.557757166947723,0.7,0.011,0.0039
1,2021-07-18,11,0,0.816766506848557,0.635360033661459,0.7,0.011,0.0022
1,2021-07-18,12,0.000238048761908,0.755911941001995,0.490025756876038,0.7,0.03,0.0041
1,2021-07-18,13,0.000945642126465,0.722236538193303,0.468998304936488,0.7,0.085,0.0358
1,2021-07-18,14,0,0.766586633683377,0.514765681210034,0.7,0.04,0.0054
1,2021-07-18,15,0.000339328130302,0.784631828978622,0.491391245334238,0.7,0.042,0.0061
1,2021-07-18,16,0.000664962883988,0.790346807697906,0.48965059155837,0.7,0.05,0.0167
1,2021-07-19,1,0,0.759920966638802,0.501988499632698,0.7,0.014,0.0031
1,2021-07-19,2,0.000723672784114,0.764831673710415,0.524941382504487,0.7,0.017,0.0022
1,2021-07-19,3,0.000547947457318,0.78797721086525,0.514826773260712,0.7,0.084,0.0174
1,2021-07-19,4,0.000196652579787,0.741256334671226,0.480380955377563,0.7,0.021,0.0053
1,2021-07-19,5,0.001269532283148,0.759772753721316,0.501213461273976,0.7,0.021,0.0113
1,2021-07-19,6,0.002111177707611,0.725194176856961,0.471991365798097,0.7,0.145,0.0714
1,2021-07-19,7,0.001568201064286,0.732104212188059,0.49259024997125,0.7,0.06,0.0201
1,2021-07-19,8,0.000681584274488,0.721736404097685,0.438381373664947,0.7,0.015,0.0039
1,2021-07-19,9,0,0.712401910979485,0.516364383147063,0.7,0.013,0.0026
1,2021-07-19,10,0,0.677557616638561,0.558530073074761,0.7,0.011,0.0039
1,2021-07-19,11,0,0.817441950592951,0.647994153536114,0.7,0.011,0.0022
1,2021-07-19,12,0.000238048761908,0.756538009245814,0.500580838979056,0.7,0.03,0.0041
1,2021-07-19,13,0.000945642126465,0.723127805897497,0.478816434314516,0.7,0.085,0.0358
1,2021-07-19,14,0,0.767231343826547,0.525418556334328,0.7,0.04,0.0054
1,2021-07-19,15,0.000339328130302,0.785044112656939,0.498035290125551,0.7,0.042,0.0061
1,2021-07-19,16,0.000664962883988,0.79086991183331,0.500963826757959,0.7,0.05,0.0167
1,2021-07-20,1,0,0.760645439116448,0.515094865364643,0.7,0.014,0.0031
1,2021-07-20,2,0.000723672784114,0.765294824292248,0.531367596827419,0.7,0.017,0.0022
1,2021-07-20,3,0.000273973728659,0.788627898470816,0.529474778663474,0.7,0.084,0.0174
1,2021-07-20,4,0.000196652579787,0.741871857245959,0.491289273978341,0.7,0.021,0.0053
1,2021-07-20,5,0.00105794356929,0.760608529141056,0.513718354262984,0.7,0.021,0.0113
1,2021-07-20,6,0.001905209150771,0.726149356039307,0.481797013867863,0.7,0.145,0.0714
1,2021-07-20,7,0.001568201064286,0.73265830989744,0.505718706547762,0.7,0.06,0.0201
1,2021-07-20,8,0.000681584274488,0.722131722976887,0.44783494755209,0.7,0.015,0.0039
1,2021-07-20,9,0,0.712899111524244,0.520493309410061,0.7,0.013,0.0026
1,2021-07-20,10,0,0.677768409218662,0.559373243395166,0.7,0.011,0.0039
1,2021-07-20,11,0.001107284826876,0.818261341364839,0.659000564715262,0.7,0.011,0.0022
1,2021-07-20,12,0.000238048761908,0.757116467737251,0.514301969615456,0.7,0.03,0.0041
1,2021-07-20,13,0.001182052658082,0.724016709496375,0.48821138884095,0.7,0.085,0.0358
1,2021-07-20,14,0.000202103493157,0.76795689536698,0.536619131925076,0.7,0.04,0.0054
1,2021-07-20,15,0.000169664065151,0.785950118764846,0.507841873091279,0.7,0.042,0.0061
1,2021-07-20,16,0.000664962883988,0.791950845943616,0.5148386467562,0.7,0.05,0.0167
1,2021-07-21,1,0,0.761445905210629,0.534098335739798,0.7,0.014,0.0031
1,2021-07-21,2,0.000723672784114,0.765786921785445,0.547979505586754,0.7,0.017,0.0022
1,2021-07-21,3,0.000273973728659,0.789201873432357,0.54555018719255,0.7,0.084,0.0174
1,2021-07-21,4,0.000196652579787,0.74282168920633,0.506470853137887,0.7,0.021,0.0053
1,2021-07-21,5,0.00105794356929,0.761461231657903,0.526312114511812,0.7,0.021,0.0113
1,2021-07-21,6,0.001853717011561,0.727331615555569,0.491844674991916,0.7,0.145,0.0714
1,2021-07-21,7,0.001568201064286,0.733437183092702,0.518159768324429,0.7,0.06,0.0201
1,2021-07-21,8,0.000681584274488,0.722983703319997,0.462393587655146,0.7,0.015,0.0039
1,2021-07-21,9,0,0.71329903370155,0.526892064246957,0.7,0.013,0.0026
1,2021-07-21,10,0,0.678189994378865,0.560637998875773,0.7,0.011,0.0039
1,2021-07-21,11,0.001107284826876,0.819014295047115,0.674236803933076,0.7,0.011,0.0022
1,2021-07-21,12,0.000238048761908,0.757568760384877,0.52494512976038,0.7,0.03,0.0041
1,2021-07-21,13,0.001182052658082,0.724855966883613,0.496729260295088,0.7,0.085,0.0358
1,2021-07-21,14,0.000202103493157,0.768547037566997,0.545523811833564,0.7,0.04,0.0054
1,2021-07-21,15,0.000169664065151,0.786621988462844,0.518384798099762,0.7,0.042,0.0061
1,2021-07-21,16,0.000664962883988,0.792875144352359,0.526540515819098,0.7,0.05,0.0167
1,2021-07-22,1,0,0.762104516553943,0.552139220305494,0.7,0.014,0.0031
1,2021-07-22,2,0.000723672784114,0.766572106756209,0.559189197012679,0.7,0.017,0.0022
1,2021-07-22,3,0.000273973728659,0.789751190758318,0.557850237740703,0.7,0.084,0.0174
1,2021-07-22,4,0.000196652579787,0.743706625815371,0.519491220445575,0.7,0.021,0.0053
1,2021-07-22,5,0.000846354855432,0.762385874337463,0.535641060905811,0.7,0.021,0.0113
1,2021-07-22,6,0.001750732733141,0.728492248373363,0.50050513788565,0.7,0.145,0.0714
1,2021-07-22,7,0.001568201064286,0.734020031154928,0.529981390680704,0.7,0.06,0.0201
1,2021-07-22,8,0.000681584274488,0.723951552989769,0.478881111255001,0.7,0.015,0.0039
1,2021-07-22,9,0,0.714228582546099,0.546812512159796,0.7,0.013,0.0026
1,2021-07-22,10,0,0.678400786958966,0.561129848229342,0.7,0.011,0.0039
1,2021-07-22,11,0.001107284826876,0.820110507025722,0.695684911029664,0.7,0.011,0.0022
1,2021-07-22,12,0.000238048761908,0.758168643264886,0.534628953394813,0.7,0.03,0.0041
1,2021-07-22,13,0.001182052658082,0.725841798800453,0.504464612889575,0.7,0.085,0.0358
